text1,text2,is_same
a thick soft cake with a porous texture; cooked on a griddle,food,1
genus of tropical trees or climbers having usually broadly winged pods,genus of plants,1
a dentist who is expert in prosthodontics,organization,0
the capital of Uzbekistan,capital  of Uzbekistan,1
(of structures or institutions) having lost stability; failing or on the point of collapse,scientific journal article,1
book language; one of two official languages of Norway; closely related to Danish,edition of the free dictionary,0
either of two Australian plants of the genus Swainsona that are poisonous to sheep,species of plant,1
any of various chiefly fall-blooming herbs of the genus Aster with showy daisylike flowers,researcher,0
genus of bristly herbs or subshrubs of western America lacking stinging hairs,genus of plants,1
a narrow republic surrounded by Senegal in West Africa,political party in the Gambia,0
the executive agency that advises the President on protecting the environment,a series in the National Archives and Records Administration's holdings,1
a dicotyledonous genus of the family Cunoniaceae,genus of plants,1
European herb naturalized in the eastern United States and California,species of plant,1
a holly tree,species of plant,1
bedclothes that provide a cover for a mattress,clinical trial,1
of or relating to or constituting the nucleus of an atom,"German independent label, specialised in metal and related music styles",1
large deciduous tree of the Pacific coast having deeply parted bristle-tipped leaves,California black oak (species of plant),1
a suppressor gene that blocks unscheduled cell division,scientific journal article,1
not able to be supported or defended,article,1
a program that recognizes and explains faults in the equipment or mistakes in a computer program,clinical trial,0
the craniometric point on the coronal suture above the acoustic meatus,species of rotifers,1
any of numerous often hairy plants of the genus Hieracium having yellow or orange flowers that resemble the dandelion,species of plant,0
a gilled fungus with a large slimy purple or olive cap; gills become purple with age; the stalk is long and richly decorated with pieces of the white sheath that extends up to a ring,Wikimedia category,0
an order in the subclass Telosporidia,subclass of protists,1
an island (part of Campania) in the Bay of Naples in southern Italy; a tourist attraction noted for beautiful scenery,island near Naples,1
German philosopher who developed phenomenology (1859-1938),"philosophical assertion that there is more than one geo-historical trajectory, developed by Edmund Husserl, Henri Bergson, and Gilles Deleuze",0
covered with sedges (grasslike marsh plants),"bay in Somerset County, United States of America",1
a person afflicted with manic-depressive illness,band,0
the wife of a reigning king,wife of a reigning king,1
a republic in northern South America on the Caribbean; achieved independence from Spain in 1811; rich in oil,land warfare branch of Venezuela's military,0
an essential oil obtained from the leaves of eucalypts,distilled oil from the leaf of Eucalyptus,1
battle of the American Civil War (1864); Union forces under William Tecumseh Sherman were repulsed by Confederate troops under Joseph Eggleston Johnston,Battle of the American Civil War,1
a joint formed by fitting together two rabbeted boards,"rabbet joints, , joints (connections), , , components (objects), Components (Hierarchy Name), Objects Facet",1
a room in a barracks where soldiers are billeted,episode of Law & Order: Special Victims Unit,1
resulting from careful thought,2007 single by Silversun Pickups,1
entering a building unlawfully with intent to commit a felony or to steal valuable property,episode of Bottom (S2 E3),0
a screen in a church; separates the nave from the choir or chancel,tekening van Hendrik Frans Verbruggen (CVH 200 verso),0
a small stick used to stir mixed drinks,small stick used to hold fruit garnishes or stir drinks,1
a hospital for recuperation or for the treatment of chronic diseases,book by Bruno Schulz,0
small tree of West Africa,species of plant,1
a circular saw that is portable and is operated with a hand grip,abstract,1
an isomeric acid derived from toluene,chemical compound,1
a river in Suriname that flows northward to the Atlantic,river in Suriname,1
shrubby oak of southeastern United States usually forming dense thickets,Wikimedia category,0
a paved surface on which cars can be made to skid so that drivers can practice controlling them,circular area of flat pavement used for various tests of a car's handling,1
water hyacinth; water orchid,species of plant,1
bending the knees; a gesture of respect made by women,politeness gesture where a girl or woman lowers here knees,1
a dentist who is expert in prosthodontics,Indian prosthodontist,0
deciduous shrubby tree or eastern North America with compound leaves that turn brilliant red in fall and dense panicles of greenish yellow flowers followed by crimson acidic berries,species of plant,1
